gene_symbol	ensp_id	proximity	sn_tpm
RPS29	9606.ENSP00000379339	1.0764262648008611	31.379
RPL31	9606.ENSP00000386717	1.0764262648008611	139.066
CNOT6L	9606.ENSP00000424896	1.0764262648008611	3.81427
GGH	9606.ENSP00000260118	1.0764262648008611	4.73832
FBXO2	9606.ENSP00000346240	1.0764262648008611	190.923
FBXO22	9606.ENSP00000307833	1.0764262648008611	2.4952
MAPK1	9606.ENSP00000215832	1.0764262648008611	19.4026
CNTN1	9606.ENSP00000447006	1.0764262648008611	37.3189
UBE2H	9606.ENSP00000347836	1.0764262648008611	39.4258
GOLGB1	9606.ENSP00000377275	1.0764262648008611	11.7101
AP3S1	9606.ENSP00000325369	1.0764262648008611	63.6629
MCU	9606.ENSP00000362144	1.0764262648008611	3.73362
SORT1	9606.ENSP00000256637	1.0775862068965518	56.2295
RAB34	9606.ENSP00000413156	1.0775862068965518	17.3146
SGMS2	9606.ENSP00000378176	1.0775862068965518	2.21474
NPC2	9606.ENSP00000451112	1.0775862068965518	41.6044
UBE2O	9606.ENSP00000323687	1.0775862068965518	11.5847
RPL21	9606.ENSP00000346027	1.0775862068965518	474.411
LDHD	9606.ENSP00000300051	1.0775862068965518	21.975
RAB6B	9606.ENSP00000285208	1.0775862068965518	41.7329
RAB36	9606.ENSP00000263116	1.0775862068965518	3.92204
RAB33A	9606.ENSP00000257017	1.0775862068965518	14.2885
IPMK	9606.ENSP00000363046	1.0775862068965518	1.85907
AP2S1	9606.ENSP00000263270	1.0775862068965518	59.4006
RPL38	9606.ENSP00000309830	1.0775862068965518	424.365
ATP6V0A2	9606.ENSP00000332247	1.0775862068965518	2.14816
RPL6	9606.ENSP00000403172	1.0787486515641855	264.54
FBXL14	9606.ENSP00000344855	1.0787486515641855	6.82067
RPLP0	9606.ENSP00000449328	1.0787486515641855	224.842
HUWE1	9606.ENSP00000340648	1.0787486515641855	20.352
RPS7	9606.ENSP00000339095	1.0787486515641855	332.216
CAPZA1	9606.ENSP00000263168	1.0787486515641855	33.3174
CNOT3	9606.ENSP00000351159	1.0787486515641855	7.32476
RPL7A	9606.ENSP00000361076	1.0787486515641855	345.174
TMEM199	9606.ENSP00000292114	1.0787486515641855	6.66622
RPL17	9606.ENSP00000397798	1.0787486515641855	384.013
RPL11	9606.ENSP00000363676	1.0787486515641855	256.751
RPS20	9606.ENSP00000429374	1.0787486515641855	210.721
CTSD	9606.ENSP00000236671	1.0787486515641855	245.469
GFER	9606.ENSP00000248114	1.079913606911447	10.9058
ACO2	9606.ENSP00000216254	1.079913606911447	61.5296
RPL36	9606.ENSP00000464342	1.079913606911447	212.471
RPL28	9606.ENSP00000452909	1.079913606911447	85.343
DDX3X	9606.ENSP00000382840	1.079913606911447	29.5484
SYNJ2	9606.ENSP00000347792	1.079913606911447	28.219
CNOT2	9606.ENSP00000229195	1.079913606911447	4.11154
DNM1L	9606.ENSP00000449089	1.079913606911447	27.9282
TRIP12	9606.ENSP00000373696	1.079913606911447	15.374
BTRC	9606.ENSP00000359206	1.079913606911447	10.2976
RAB41	9606.ENSP00000276066	1.079913606911447	1.72245
LAMP2	9606.ENSP00000408411	1.079913606911447	61.5764
RPL19	9606.ENSP00000225430	1.0810810810810811	696.04
KLC2	9606.ENSP00000399403	1.0810810810810811	18.1379
RPS21	9606.ENSP00000345957	1.0810810810810811	248.786
RPS12	9606.ENSP00000230050	1.0810810810810811	1117.36
SMG9	9606.ENSP00000270066	1.0810810810810811	7.75926
KLHL2	9606.ENSP00000424198	1.0810810810810811	35.2692
DTX2	9606.ENSP00000322885	1.0810810810810811	2.76145
CAMK2G	9606.ENSP00000319060	1.0810810810810811	36.3829
FBXW5	9606.ENSP00000313034	1.0810810810810811	44.6499
TRIM41	9606.ENSP00000320869	1.0810810810810811	64.7967
FBXO31	9606.ENSP00000310841	1.0810810810810811	9.96792
TFRC	9606.ENSP00000353224	1.0810810810810811	10.1414
SNX18	9606.ENSP00000317332	1.0810810810810811	8.34923
RAB1A	9606.ENSP00000387286	1.0810810810810811	75.1917
RAB43	9606.ENSP00000319781	1.0822510822510822	1.13263
DEGS1	9606.ENSP00000316476	1.0822510822510822	32.0751
NEDD8	9606.ENSP00000250495	1.0822510822510822	35.8577
RPL9	9606.ENSP00000400467	1.0822510822510822	631.433
RPL24	9606.ENSP00000377640	1.0822510822510822	447.528
HGS	9606.ENSP00000331201	1.0822510822510822	30.3056
VAMP4	9606.ENSP00000236192	1.0822510822510822	11.4886
RABGGTA	9606.ENSP00000382341	1.0822510822510822	10.7444
HIP1	9606.ENSP00000336747	1.0822510822510822	15.6163
PPP3CC	9606.ENSP00000380878	1.0822510822510822	6.31633
INPP1	9606.ENSP00000376142	1.0822510822510822	25.423
FBXL12	9606.ENSP00000247977	1.0834236186348862	5.27632
SPTAN1	9606.ENSP00000361824	1.0834236186348862	73.3034
PTEN	9606.ENSP00000361021	1.0834236186348862	9.98461
EPHB3	9606.ENSP00000332118	1.0834236186348862	2.32053
RAB1B	9606.ENSP00000310226	1.0834236186348862	70.8315
CTSC	9606.ENSP00000227266	1.0834236186348862	3.1188
RABGGTB	9606.ENSP00000317473	1.0834236186348862	15.4779
GBA2	9606.ENSP00000367343	1.0834236186348862	29.9405
SGPP1	9606.ENSP00000247225	1.0834236186348862	11.8096
FBXO41	9606.ENSP00000428646	1.0834236186348862	6.38865
MICU2	9606.ENSP00000371811	1.0834236186348862	17.2997
PAN2	9606.ENSP00000401721	1.0834236186348862	15.3195
AP1S1	9606.ENSP00000336666	1.0834236186348862	26.3743
ACTR2	9606.ENSP00000367220	1.0834236186348862	50.9588
RPL10	9606.ENSP00000413436	1.0845986984815619	569.074
AP4B1	9606.ENSP00000358582	1.0845986984815619	5.98947
RBM8A	9606.ENSP00000463058	1.0845986984815619	23.2684
IGF2R	9606.ENSP00000349437	1.0845986984815619	3.87382
WWP1	9606.ENSP00000427793	1.0845986984815619	12.276
MKRN1	9606.ENSP00000255977	1.0845986984815619	20.8518
FBXO44	9606.ENSP00000365961	1.0845986984815619	43.6953
TTR	9606.ENSP00000237014	1.0845986984815619	16.6802
RAB7B	9606.ENSP00000479762	1.0845986984815619	2.58155
GDI2	9606.ENSP00000369538	1.0845986984815619	42.9
CTTN	9606.ENSP00000365745	1.0845986984815619	63.6132
RPL29	9606.ENSP00000418868	1.0845986984815619	236.394
KIF3C	9606.ENSP00000264712	1.0845986984815619	25.2621
GORASP1	9606.ENSP00000313869	1.0845986984815619	17.5919
ANK2	9606.ENSP00000349588	1.0845986984815619	25.4544
SMURF1	9606.ENSP00000354621	1.0857763300760044	8.35967
PRDX5	9606.ENSP00000265462	1.0857763300760044	287.833
MIB2	9606.ENSP00000426103	1.0857763300760044	17.3554
UBE2W	9606.ENSP00000397453	1.0857763300760044	4.31506
AP1B1	9606.ENSP00000350199	1.0857763300760044	38.2681
RPL18A	9606.ENSP00000222247	1.0857763300760044	115.973
RPL13	9606.ENSP00000307889	1.0857763300760044	185.114
RPL15	9606.ENSP00000309334	1.0857763300760044	194.594
RPS26	9606.ENSP00000348849	1.0857763300760044	129.727
SMG8	9606.ENSP00000438748	1.0857763300760044	3.56479
RPL18	9606.ENSP00000447001	1.0857763300760044	259.275
CAND1	9606.ENSP00000442318	1.0857763300760044	8.41996
FBXO27	9606.ENSP00000292853	1.0857763300760044	7.01863
SGMS1	9606.ENSP00000354829	1.0857763300760044	7.47286
DPP7	9606.ENSP00000360635	1.0857763300760044	79.798
EGFR	9606.ENSP00000275493	1.0857763300760044	4.05847
MICU1	9606.ENSP00000354415	1.0857763300760044	25.6375
STX5	9606.ENSP00000294179	1.0857763300760044	17.0439
RPS16	9606.ENSP00000251453	1.0869565217391304	526.517
TRIM25	9606.ENSP00000323889	1.0869565217391304	4.9011
GBF1	9606.ENSP00000359000	1.0869565217391304	15.5272
KLC4	9606.ENSP00000259708	1.0869565217391304	11.3094
DTX4	9606.ENSP00000227451	1.0869565217391304	18.7319
VAMP8	9606.ENSP00000263864	1.0869565217391304	11.6262
ATP5G1	9606.ENSP00000377033	1.0869565217391304	70.6866
ITPK1	9606.ENSP00000267615	1.0869565217391304	75.8088
YIPF6	9606.ENSP00000417573	1.0869565217391304	9.28971
SPG7	9606.ENSP00000268704	1.0869565217391304	13.344
RPL34	9606.ENSP00000378163	1.0869565217391304	424.849
ISG15	9606.ENSP00000368699	1.0869565217391304	29.0058
C3	9606.ENSP00000245907	1.0869565217391304	41.6493
RNF19B	9606.ENSP00000362555	1.0869565217391304	8.51461
KIF26A	9606.ENSP00000388241	1.0869565217391304	1.18429
CERK	9606.ENSP00000216264	1.088139281828074	20.8689
CNOT8	9606.ENSP00000430493	1.088139281828074	18.0434
RAB3C	9606.ENSP00000282878	1.088139281828074	9.87385
RAB3B	9606.ENSP00000360718	1.088139281828074	1.1687
CHML	9606.ENSP00000355511	1.088139281828074	1.39956
RAB9B	9606.ENSP00000243298	1.088139281828074	3.77874
RPL39	9606.ENSP00000355315	1.088139281828074	40.5761
NEDD4L	9606.ENSP00000383199	1.088139281828074	3.98963
RAB37	9606.ENSP00000376390	1.088139281828074	2.56378
CUL3	9606.ENSP00000264414	1.088139281828074	7.34303
RAB3A	9606.ENSP00000222256	1.088139281828074	86.9268
RAB18	9606.ENSP00000478479	1.088139281828074	26.4878
ARPC1A	9606.ENSP00000262942	1.088139281828074	61.4252
RPL12	9606.ENSP00000354739	1.0893246187363834	160.106
PTBP2	9606.ENSP00000359216	1.0893246187363834	5.60516
RPS4X	9606.ENSP00000362744	1.0893246187363834	239.29
RAB26	9606.ENSP00000210187	1.0893246187363834	9.68297
KIF22	9606.ENSP00000160827	1.0893246187363834	6.68374
AP1G1	9606.ENSP00000377148	1.0893246187363834	10.5762
LDLR	9606.ENSP00000454071	1.0893246187363834	3.9461
DENND5B	9606.ENSP00000373734	1.0893246187363834	3.6443
UBA7	9606.ENSP00000333266	1.0893246187363834	10.5289
RAB9A	9606.ENSP00000420127	1.0893246187363834	16.5666
PTK6	9606.ENSP00000442460	1.0893246187363834	1.02249
FBXO9	9606.ENSP00000244426	1.0905125408942202	13.2707
FBXW11	9606.ENSP00000265094	1.0905125408942202	28.1921
ACTR3	9606.ENSP00000263238	1.0905125408942202	18.8953
RAB20	9606.ENSP00000267328	1.0905125408942202	4.25593
RAB5B	9606.ENSP00000353444	1.0905125408942202	69.3148
CHM	9606.ENSP00000350386	1.0905125408942202	2.63672
RAB24	9606.ENSP00000304376	1.0905125408942202	26.7437
RPL39L	9606.ENSP00000296277	1.0905125408942202	5.0939
PNRC2	9606.ENSP00000334840	1.0905125408942202	29.9919
RPL22	9606.ENSP00000346088	1.0905125408942202	93.4428
CYBB	9606.ENSP00000367851	1.0905125408942202	5.80316
GOSR1	9606.ENSP00000225724	1.0905125408942202	5.65011
RNF7	9606.ENSP00000273480	1.0905125408942202	20.0636
LRP6	9606.ENSP00000261349	1.0905125408942202	4.6261
GCA	9606.ENSP00000394842	1.0905125408942202	16.9168
RPL4	9606.ENSP00000311430	1.0905125408942202	355.25
RPSA	9606.ENSP00000346067	1.0905125408942202	347.929
RPLP2	9606.ENSP00000322419	1.0905125408942202	463.674
RAB8A	9606.ENSP00000300935	1.091703056768559	7.19292
RAB14	9606.ENSP00000362946	1.091703056768559	36.5654
PIK3C2A	9606.ENSP00000265970	1.091703056768559	9.51999
UBOX5	9606.ENSP00000217173	1.091703056768559	3.64495
RNF144B	9606.ENSP00000259939	1.091703056768559	6.32404
EPHB4	9606.ENSP00000350896	1.091703056768559	3.537
ARF1	9606.ENSP00000440005	1.091703056768559	116.26
REPS2	9606.ENSP00000349824	1.091703056768559	9.44212
AGFG1	9606.ENSP00000387282	1.091703056768559	9.78887
RAB5C	9606.ENSP00000447053	1.091703056768559	74.2392
AP1S2	9606.ENSP00000444957	1.091703056768559	12.373
RPL27	9606.ENSP00000464813	1.091703056768559	302.637
CASP9	9606.ENSP00000330237	1.091703056768559	5.62349
ANXA2	9606.ENSP00000346032	1.091703056768559	13.0086
ITCH	9606.ENSP00000480499	1.091703056768559	12.2903
USO1	9606.ENSP00000444850	1.091703056768559	20.0431
FBXO11	9606.ENSP00000384823	1.091703056768559	8.65661
FXN	9606.ENSP00000366482	1.092896174863388	3.80324
FTL	9606.ENSP00000366525	1.092896174863388	3502.5
M6PR	9606.ENSP00000000412	1.092896174863388	14.5454
SPTBN4	9606.ENSP00000263373	1.092896174863388	7.25285
CASP1	9606.ENSP00000433138	1.092896174863388	3.67028
UBE3C	9606.ENSP00000309198	1.092896174863388	10.5451
RAB12	9606.ENSP00000331748	1.092896174863388	23.6643
CUL7	9606.ENSP00000438788	1.092896174863388	4.09192
RAB31	9606.ENSP00000461945	1.092896174863388	63.8596
RAB32	9606.ENSP00000356465	1.092896174863388	7.15302
SYT9	9606.ENSP00000324419	1.092896174863388	5.7146
ARRB2	9606.ENSP00000403701	1.092896174863388	29.2935
RAB15	9606.ENSP00000267512	1.092896174863388	9.04257
RNF14	9606.ENSP00000378028	1.0940919037199124	22.2391
RAB35	9606.ENSP00000229340	1.0940919037199124	15.3184
GAPVD1	9606.ENSP00000377664	1.0940919037199124	4.1056
HSPD1	9606.ENSP00000373620	1.0940919037199124	108.975
RAB10	9606.ENSP00000264710	1.0940919037199124	53.5286
RAB23	9606.ENSP00000417610	1.0940919037199124	4.06684
VAMP3	9606.ENSP00000054666	1.0940919037199124	76.6327
FBXL5	9606.ENSP00000344866	1.0940919037199124	34.7524
CDC27	9606.ENSP00000434614	1.0940919037199124	9.4433
FBXO32	9606.ENSP00000428205	1.0940919037199124	12.1504
TRAF7	9606.ENSP00000318944	1.0940919037199124	10.2966
LNX1	9606.ENSP00000263925	1.0940919037199124	1.31412
TXNDC5	9606.ENSP00000369081	1.0940919037199124	20.9317
ACER2	9606.ENSP00000342609	1.0940919037199124	1.59314
CCT3	9606.ENSP00000295688	1.0940919037199124	51.6412
RPL14	9606.ENSP00000379506	1.0940919037199124	58.0041
ARIH1	9606.ENSP00000369217	1.0940919037199124	3.86969
ANAPC10	9606.ENSP00000478501	1.0940919037199124	4.88582
FBXO10	9606.ENSP00000403802	1.0940919037199124	2.85162
ZCCHC11	9606.ENSP00000257177	1.0940919037199124	4.40908
SLC2A8	9606.ENSP00000362469	1.0940919037199124	11.3328
RPL30	9606.ENSP00000428085	1.095290251916758	153.659
GAN	9606.ENSP00000476795	1.095290251916758	2.99521
RAB40B	9606.ENSP00000461785	1.095290251916758	26.849
RAB40C	9606.ENSP00000438492	1.095290251916758	9.7933
RAB21	9606.ENSP00000261263	1.095290251916758	8.40491
SMDT1	9606.ENSP00000327467	1.095290251916758	50.3359
RPL27A	9606.ENSP00000346015	1.095290251916758	76.5429
ANK3	9606.ENSP00000280772	1.095290251916758	11.5287
ARF3	9606.ENSP00000256682	1.095290251916758	85.0847
COPB1	9606.ENSP00000249923	1.095290251916758	14.1908
HEXB	9606.ENSP00000261416	1.095290251916758	13.4652
UBR1	9606.ENSP00000290650	1.095290251916758	4.07259
EPHB6	9606.ENSP00000481994	1.095290251916758	7.46931
ARSA	9606.ENSP00000216124	1.095290251916758	17.5054
RAB3D	9606.ENSP00000222120	1.095290251916758	3.04754
UBA3	9606.ENSP00000354340	1.095290251916758	28.3472
ALYREF	9606.ENSP00000421592	1.0964912280701755	22.1407
PIP5K1C	9606.ENSP00000466363	1.0964912280701755	15.685
DNAJC5	9606.ENSP00000354111	1.0964912280701755	40.8459
EPHB1	9606.ENSP00000381097	1.0964912280701755	1.0636
UBE3B	9606.ENSP00000340596	1.0964912280701755	6.76016
ASB4	9606.ENSP00000321388	1.0964912280701755	2.41687
YWHAQ	9606.ENSP00000371267	1.0964912280701755	169.65
ARIH2	9606.ENSP00000348769	1.0964912280701755	16.0316
CAMK2D	9606.ENSP00000339740	1.0964912280701755	10.011
FABP5	9606.ENSP00000297258	1.0964912280701755	29.6808
FBXL3	9606.ENSP00000347834	1.0964912280701755	16.6957
FBXL7	9606.ENSP00000423630	1.0964912280701755	6.40333
RPL35A	9606.ENSP00000419117	1.0964912280701755	165.373
RPS9	9606.ENSP00000302896	1.0964912280701755	148.851
DVL2	9606.ENSP00000005340	1.0964912280701755	9.51932
LONP1	9606.ENSP00000353826	1.0964912280701755	30.9304
TRIM32	9606.ENSP00000408292	1.0964912280701755	2.68288
RAB22A	9606.ENSP00000244040	1.0976948408342482	9.40766
RAB27B	9606.ENSP00000262094	1.0976948408342482	1.38614
CDC23	9606.ENSP00000378350	1.0976948408342482	7.21332
LRP2	9606.ENSP00000263816	1.0976948408342482	4.64884
ARPC3	9606.ENSP00000228825	1.0976948408342482	90.7051
SNAP23	9606.ENSP00000249647	1.0976948408342482	6.52305
HSP90AA1	9606.ENSP00000335153	1.0976948408342482	572.007
FBXL20	9606.ENSP00000264658	1.0976948408342482	3.21228
ANAPC5	9606.ENSP00000261819	1.0976948408342482	39.3146
PPP2R1A	9606.ENSP00000324804	1.0976948408342482	55.6681
TRIM4	9606.ENSP00000348216	1.0976948408342482	5.28443
RAB8B	9606.ENSP00000312734	1.0976948408342482	10.3623
VAMP7	9606.ENSP00000262640	1.0976948408342482	27.1312
CBL	9606.ENSP00000264033	1.0976948408342482	4.94998
SDC3	9606.ENSP00000344468	1.0976948408342482	80.1807
LAMTOR3	9606.ENSP00000424183	1.098901098901099	12.617
UBA5	9606.ENSP00000348565	1.098901098901099	13.6557
FBXO30	9606.ENSP00000237281	1.098901098901099	3.03207
PPP2R5D	9606.ENSP00000417963	1.098901098901099	20.1289
ANAPC1	9606.ENSP00000339109	1.098901098901099	1.54609
MTERF3	9606.ENSP00000287025	1.098901098901099	9.52322
CASP7	9606.ENSP00000358327	1.098901098901099	3.68541
FUCA1	9606.ENSP00000363603	1.098901098901099	7.41113
EFNB2	9606.ENSP00000245323	1.098901098901099	5.80493
RAB27A	9606.ENSP00000379601	1.098901098901099	2.45805
ARF5	9606.ENSP00000000233	1.098901098901099	75.9889
SSB	9606.ENSP00000386636	1.098901098901099	22.451
RNF217	9606.ENSP00000428698	1.098901098901099	1.36995
FBXL4	9606.ENSP00000358247	1.098901098901099	3.11668
KLHL41	9606.ENSP00000284669	1.098901098901099	1.25597
NAE1	9606.ENSP00000351990	1.098901098901099	16.3517
ADAM10	9606.ENSP00000260408	1.098901098901099	6.9591
AP1M1	9606.ENSP00000388996	1.098901098901099	6.79426
RPS27L	9606.ENSP00000331019	1.1001100110011002	7.52708
STAM	9606.ENSP00000366746	1.1001100110011002	13.3339
DCUN1D5	9606.ENSP00000260247	1.1001100110011002	9.40752
FBXL19	9606.ENSP00000369666	1.1001100110011002	9.9562
CUL2	9606.ENSP00000444856	1.1001100110011002	7.62429
GM2A	9606.ENSP00000349687	1.1001100110011002	28.321
STAM2	9606.ENSP00000263904	1.1001100110011002	6.53187
RAP2C	9606.ENSP00000340274	1.1001100110011002	8.66944
CNOT10	9606.ENSP00000399862	1.1001100110011002	4.40376
ZCCHC6	9606.ENSP00000365130	1.1001100110011002	2.89608
LAMTOR2	9606.ENSP00000357288	1.1001100110011002	25.5966
ARF4	9606.ENSP00000306010	1.1001100110011002	45.7576
COQ7	9606.ENSP00000322316	1.1001100110011002	6.17379
WSB1	9606.ENSP00000262394	1.1001100110011002	56.3589
HSPA9	9606.ENSP00000297185	1.1001100110011002	87.8884
RAB11A	9606.ENSP00000261890	1.1001100110011002	29.8758
RAB4A	9606.ENSP00000355651	1.1001100110011002	40.5273
BLOC1S3	9606.ENSP00000393840	1.1001100110011002	5.22588
COG1	9606.ENSP00000299886	1.1001100110011002	10.6644
HECW2	9606.ENSP00000260983	1.1001100110011002	2.49532
VAPA	9606.ENSP00000345656	1.1001100110011002	32.0926
PPP2CA	9606.ENSP00000418447	1.1001100110011002	44.3106
FAU	9606.ENSP00000435370	1.1013215859030836	256.11
RAB30	9606.ENSP00000435189	1.1013215859030836	6.74341
ARFGAP3	9606.ENSP00000263245	1.1013215859030836	14.6238
COMMD4	9606.ENSP00000267935	1.1013215859030836	11.6575
UBE2F	9606.ENSP00000478474	1.1013215859030836	22.4688
CYB5R3	9606.ENSP00000354468	1.1013215859030836	80.2902
UBE2Q2	9606.ENSP00000267938	1.1013215859030836	18.3244
UBE2Q1	9606.ENSP00000292211	1.1013215859030836	23.0335
CNOT11	9606.ENSP00000289382	1.1013215859030836	12.2716
PUM1	9606.ENSP00000391723	1.1013215859030836	15.5223
C9ORF72	9606.ENSP00000482753	1.1013215859030836	7.21612
FKBP1A	9606.ENSP00000383003	1.1013215859030836	56.7757
TRIM9	9606.ENSP00000298355	1.1013215859030836	16.1685
ZNRF1	9606.ENSP00000335091	1.1013215859030836	6.70495
SLC25A4	9606.ENSP00000281456	1.1013215859030836	27.7116
TMED2	9606.ENSP00000262225	1.1013215859030836	29.0378
GUSB	9606.ENSP00000302728	1.1013215859030836	12.7308
MGRN1	9606.ENSP00000262370	1.1013215859030836	13.3842
RAB13	9606.ENSP00000357564	1.1013215859030836	26.8536
KLHL9	9606.ENSP00000351933	1.1013215859030836	7.51256
ATP11B	9606.ENSP00000321195	1.1025358324145536	2.95727
CD63	9606.ENSP00000447730	1.1025358324145536	182.584
CD59	9606.ENSP00000379191	1.1025358324145536	166.42
ANAPC2	9606.ENSP00000314004	1.1025358324145536	16.7493
RAB4B	9606.ENSP00000349560	1.1025358324145536	48.0794
RAB2B	9606.ENSP00000380869	1.1025358324145536	13.3066
HCK	9606.ENSP00000444986	1.1025358324145536	5.26159
EFNB1	9606.ENSP00000204961	1.1025358324145536	4.30526
VAT1	9606.ENSP00000347872	1.1025358324145536	61.5894
APOE	9606.ENSP00000252486	1.1025358324145536	1673.38
UFL1	9606.ENSP00000358283	1.1025358324145536	10.6043
LTN1	9606.ENSP00000478783	1.1025358324145536	3.98262
GLA	9606.ENSP00000218516	1.1025358324145536	6.91309
RNASET2	9606.ENSP00000426455	1.1025358324145536	21.0312
CCT8	9606.ENSP00000286788	1.1025358324145536	35.7556
IDH3G	9606.ENSP00000217901	1.1025358324145536	27.409
RPL37A	9606.ENSP00000418082	1.1025358324145536	184.194
RPL22L1	9606.ENSP00000346080	1.1025358324145536	6.16705
KIAA0319	9606.ENSP00000367459	1.1025358324145536	4.15071
TGOLN2	9606.ENSP00000386443	1.1025358324145536	38.0077
NRG3	9606.ENSP00000361214	1.1025358324145536	4.59623
RAB2A	9606.ENSP00000262646	1.1025358324145536	36.3873
RAB3GAP1	9606.ENSP00000411418	1.1037527593818985	13.4312
RACGAP1	9606.ENSP00000404190	1.1037527593818985	4.70515
UBR2	9606.ENSP00000361990	1.1037527593818985	6.50842
SNAP29	9606.ENSP00000215730	1.1037527593818985	10.7849
RAP1B	9606.ENSP00000250559	1.1037527593818985	2.78046
RAB11B	9606.ENSP00000333547	1.1037527593818985	131.154
GAA	9606.ENSP00000305692	1.1037527593818985	18.7235
NFIC	9606.ENSP00000396843	1.1037527593818985	15.6524
SYNGR1	9606.ENSP00000332287	1.1037527593818985	33.3469
GALNS	9606.ENSP00000268695	1.1037527593818985	4.11362
RNF123	9606.ENSP00000328287	1.1037527593818985	4.94663
ANAPC7	9606.ENSP00000394394	1.1037527593818985	13.1459
RBBP6	9606.ENSP00000317872	1.1037527593818985	7.85806
CUL5	9606.ENSP00000376808	1.1037527593818985	6.57556
YES1	9606.ENSP00000462468	1.1037527593818985	12.1609
UGT8	9606.ENSP00000311648	1.1037527593818985	49.5821
PYCARD	9606.ENSP00000247470	1.1037527593818985	7.97773
LYZ	9606.ENSP00000261267	1.1037527593818985	3.08582
DEGS2	9606.ENSP00000307126	1.1037527593818985	2.18911
BTBD1	9606.ENSP00000261721	1.1037527593818985	36.4487
SMURF2	9606.ENSP00000262435	1.1037527593818985	5.52653
ZBTB16	9606.ENSP00000338157	1.1037527593818985	3.5811
ARL8A	9606.ENSP00000272217	1.1037527593818985	85.9661
RPL26L1	9606.ENSP00000428223	1.1037527593818985	13.9156
RPL36A	9606.ENSP00000404375	1.1037527593818985	154.615
TF	9606.ENSP00000385834	1.1037527593818985	433.411
RPL32	9606.ENSP00000416429	1.1037527593818985	249.874
ARFGAP1	9606.ENSP00000314615	1.1037527593818985	26.7285
TIMM23	9606.ENSP00000464522	1.1049723756906078	41.2624
FKBP4	9606.ENSP00000001008	1.1049723756906078	28.7338
GJA1	9606.ENSP00000282561	1.1049723756906078	152.944
ARFGAP2	9606.ENSP00000434442	1.1049723756906078	36.0452
CASP2	9606.ENSP00000312664	1.1049723756906078	5.39039
VHL	9606.ENSP00000256474	1.1049723756906078	7.35583
HERC2	9606.ENSP00000261609	1.1049723756906078	9.24376
RPS17	9606.ENSP00000346046	1.1049723756906078	191.825
COMMD7	9606.ENSP00000278980	1.1049723756906078	22.8191
SGPP2	9606.ENSP00000315137	1.1049723756906078	3.01357
FUCA2	9606.ENSP00000002165	1.1049723756906078	14.4577
